match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,blueberry,0,2,2,1,1
2,raspberry,2,0,2,1,1
3,blueberry,1,2,3,1,2
4,raspberry,2,1,3,1,1
5,blueberry,0,2,2,2,1
6,blueberry,0,2,2,1,2
7,blueberry,0,2,2,1,1
8,blueberry,0,2,2,1,2
9,raspberry,2,0,2,1,1
10,blueberry,0,2,2,1,1
11,raspberry,2,0,2,1,1
12,blueberry,0,2,2,1,1
13,blueberry,1,2,3,1,2
14,blueberry,1,2,3,1,4
15,blueberry,0,2,2,1,1
16,blueberry,0,2,2,1,2
17,blueberry,1,2,3,1,1
18,blueberry,1,2,3,1,3
19,blueberry,1,2,3,1,2
20,blueberry,1,2,3,2,1
21,blueberry,0,2,2,1,2
22,blueberry,0,2,2,1,1
23,blueberry,1,2,3,1,1
24,blueberry,1,2,3,1,1
25,blueberry,0,2,2,1,2
26,blueberry,0,2,2,1,1
27,blueberry,0,2,2,1,1
28,blueberry,1,2,3,1,2
29,blueberry,0,2,2,1,1
30,blueberry,0,2,2,1,3
31,blueberry,1,2,3,1,2
32,blueberry,0,2,2,1,1
33,blueberry,1,2,3,1,2
34,raspberry,2,1,3,1,1
35,blueberry,0,2,2,1,2
36,blueberry,0,2,2,1,2
37,blueberry,0,2,2,1,1
38,blueberry,1,2,3,1,2
39,blueberry,0,2,2,1,1
40,blueberry,0,2,2,1,1
41,blueberry,1,2,3,1,1
42,blueberry,0,2,2,1,1
43,blueberry,1,2,3,1,1
44,blueberry,1,2,3,1,2
45,blueberry,0,2,2,1,2
46,blueberry,0,2,2,1,1
47,blueberry,0,2,2,1,1
48,blueberry,1,2,3,1,1
49,blueberry,1,2,3,1,2
50,blueberry,0,2,2,1,2
51,blueberry,0,2,2,1,2
52,blueberry,0,2,2,1,1
53,blueberry,0,2,2,1,1
54,raspberry,2,0,2,1,1
55,blueberry,1,2,3,1,1
56,blueberry,1,2,3,1,1
57,blueberry,0,2,2,1,1
58,blueberry,0,2,2,1,1
59,blueberry,0,2,2,1,1
60,blueberry,0,2,2,1,1
