match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,blueberry,1,2,3,2,1
2,raspberry,2,0,2,1,1
3,blueberry,0,2,2,1,1
4,blueberry,1,2,3,1,2
5,blueberry,0,2,2,1,2
6,blueberry,0,2,2,1,1
7,raspberry,2,1,3,1,1
8,blueberry,0,2,2,1,1
9,blueberry,1,2,3,1,2
10,raspberry,2,0,2,1,1
11,raspberry,2,1,3,1,1
12,blueberry,0,2,2,1,1
13,raspberry,2,0,2,1,1
14,raspberry,2,1,3,1,1
15,blueberry,1,2,3,1,1
16,blueberry,0,2,2,1,1
17,blueberry,1,2,3,1,1
18,raspberry,2,0,2,1,1
19,blueberry,1,2,3,2,1
20,raspberry,2,1,3,1,1
21,raspberry,2,1,3,1,1
22,raspberry,2,0,2,1,1
23,blueberry,1,2,3,1,2
24,raspberry,2,0,2,1,1
25,blueberry,0,2,2,1,1
26,blueberry,1,2,3,1,1
27,raspberry,2,0,2,1,1
28,blueberry,0,2,2,1,1
29,blueberry,0,2,2,1,1
30,blueberry,0,2,2,1,1
31,raspberry,2,0,2,1,1
32,blueberry,0,2,2,1,1
33,raspberry,2,0,2,1,1
34,blueberry,1,2,3,1,2
35,raspberry,2,1,3,1,1
36,blueberry,1,2,3,1,1
37,blueberry,0,2,2,1,2
38,raspberry,2,0,2,1,1
39,blueberry,1,2,3,2,2
40,blueberry,0,2,2,1,2
41,blueberry,0,2,2,1,3
42,raspberry,2,1,3,1,1
43,blueberry,0,2,2,1,1
44,raspberry,2,1,3,1,2
45,blueberry,1,2,3,1,2
46,raspberry,2,1,3,1,1
47,blueberry,1,2,3,1,2
48,blueberry,1,2,3,1,1
49,raspberry,2,1,3,1,1
50,blueberry,1,2,3,1,1
51,blueberry,1,2,3,1,2
52,blueberry,0,2,2,1,1
53,blueberry,0,2,2,1,2
54,raspberry,2,0,2,1,1
55,blueberry,0,2,2,1,1
56,raspberry,2,0,2,1,1
57,blueberry,0,2,2,1,1
58,raspberry,2,0,2,1,1
59,blueberry,0,2,2,1,1
60,blueberry,0,2,2,1,1
61,raspberry,2,0,2,1,1
62,raspberry,2,1,3,1,1
63,raspberry,2,0,2,1,1
64,raspberry,2,0,2,1,1
65,raspberry,2,0,2,1,1
66,blueberry,1,2,3,1,1
67,blueberry,1,2,3,1,2
68,raspberry,2,0,2,1,1
69,blueberry,0,2,2,1,2
70,raspberry,2,1,3,2,2
71,blueberry,1,2,3,1,2
72,raspberry,2,1,3,1,1
73,blueberry,0,2,2,1,1
74,blueberry,1,2,3,1,2
75,blueberry,0,2,2,1,1
76,raspberry,2,0,2,1,1
77,blueberry,0,2,2,1,1
78,raspberry,2,0,2,1,1
79,blueberry,1,2,3,1,2
80,blueberry,1,2,3,1,2
