match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,blueberry,0,2,2,1,1
2,blueberry,0,2,2,1,1
3,blueberry,0,2,2,1,1
4,blueberry,0,2,2,1,1
5,raspberry,2,1,3,1,1
6,blueberry,0,2,2,1,1
7,blueberry,1,2,3,1,2
8,blueberry,0,2,2,1,1
9,blueberry,1,2,3,1,1
10,blueberry,0,2,2,1,1
11,blueberry,1,2,3,1,1
12,raspberry,2,1,3,1,1
13,blueberry,0,2,2,1,2
14,blueberry,0,2,2,1,1
15,blueberry,0,2,2,1,1
16,blueberry,0,2,2,1,2
17,blueberry,0,2,2,1,1
18,blueberry,1,2,3,1,1
19,raspberry,2,1,3,1,1
20,blueberry,1,2,3,1,1
21,blueberry,0,2,2,1,2
22,blueberry,0,2,2,1,1
23,blueberry,0,2,2,2,1
24,blueberry,0,2,2,1,2
25,blueberry,0,2,2,1,1
26,blueberry,0,2,2,1,1
27,blueberry,0,2,2,1,1
28,blueberry,0,2,2,1,1
29,blueberry,0,2,2,1,1
30,blueberry,0,2,2,1,1
31,blueberry,0,2,2,1,1
32,blueberry,0,2,2,1,1
33,blueberry,1,2,3,1,1
34,blueberry,0,2,2,1,2
35,raspberry,2,0,2,1,1
36,raspberry,2,1,3,1,2
37,blueberry,0,2,2,1,1
38,blueberry,0,2,2,1,1
39,raspberry,2,0,2,1,1
40,raspberry,2,1,3,1,2
41,raspberry,2,1,3,1,1
42,raspberry,2,1,3,1,1
43,raspberry,2,1,3,1,2
44,blueberry,0,2,2,1,1
45,blueberry,1,2,3,1,1
46,raspberry,2,1,3,1,2
47,blueberry,0,2,2,1,1
48,raspberry,2,1,3,1,1
49,blueberry,1,2,3,1,2
50,blueberry,1,2,3,1,1
51,raspberry,2,1,3,1,1
52,blueberry,0,2,2,1,2
53,blueberry,0,2,2,1,2
54,blueberry,1,2,3,1,1
55,blueberry,0,2,2,1,2
56,raspberry,2,0,2,1,2
57,blueberry,0,2,2,1,1
58,blueberry,1,2,3,1,1
59,blueberry,1,2,3,1,2
60,blueberry,0,2,2,1,1
