match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,blueberry,0,2,2,1,1
2,blueberry,0,2,2,1,1
3,blueberry,0,2,2,1,1
4,blueberry,0,2,2,1,1
5,blueberry,1,2,3,1,2
6,blueberry,1,2,3,1,1
7,blueberry,0,2,2,1,3
8,blueberry,0,2,2,1,1
9,blueberry,0,2,2,1,2
10,blueberry,0,2,2,1,1
11,blueberry,0,2,2,1,1
12,blueberry,0,2,2,1,1
13,blueberry,0,2,2,1,1
14,blueberry,1,2,3,1,1
15,blueberry,0,2,2,1,2
16,blueberry,0,2,2,1,2
17,blueberry,0,2,2,1,1
18,blueberry,0,2,2,1,1
19,blueberry,1,2,3,1,1
20,blueberry,0,2,2,1,1
21,blueberry,1,2,3,1,1
22,blueberry,0,2,2,1,1
23,blueberry,0,2,2,1,1
24,blueberry,0,2,2,1,2
25,blueberry,0,2,2,1,1
26,blueberry,1,2,3,1,2
27,blueberry,0,2,2,1,1
28,blueberry,0,2,2,1,1
29,blueberry,0,2,2,1,1
30,blueberry,1,2,3,1,1
31,blueberry,0,2,2,1,2
32,blueberry,1,2,3,1,1
33,blueberry,0,2,2,1,1
34,blueberry,0,2,2,1,2
35,blueberry,0,2,2,1,1
36,blueberry,0,2,2,1,1
37,blueberry,0,2,2,1,2
38,blueberry,0,2,2,1,2
39,blueberry,0,2,2,1,1
40,blueberry,0,2,2,1,2
41,blueberry,0,2,2,1,2
42,blueberry,0,2,2,1,1
43,blueberry,0,2,2,1,2
44,blueberry,1,2,3,1,2
45,blueberry,0,2,2,1,1
46,blueberry,0,2,2,1,2
47,blueberry,1,2,3,1,1
48,blueberry,0,2,2,1,1
49,blueberry,0,2,2,1,1
50,blueberry,0,2,2,1,1
51,blueberry,0,2,2,1,1
52,blueberry,1,2,3,1,1
53,blueberry,0,2,2,1,1
54,blueberry,0,2,2,1,1
55,blueberry,0,2,2,1,2
56,blueberry,0,2,2,1,1
57,blueberry,0,2,2,1,1
58,blueberry,0,2,2,1,1
59,blueberry,0,2,2,1,1
60,blueberry,0,2,2,1,2
